month,z_cape,z_corpdebt,z_nfci,z_vix,z_gpr,z_ndqsp,s_vix_adj,s_gpr_adj,l_nfci_adj,V,L,S,C,BIS
1987-04,3.2751645286731175,0.41184382183364293,-0.20420968270734155,NA,NA,-0.06323161490773009,NA,NA,-0.20420968270734155,3.2751645286731175,0.10381706956315069,NA,-0.06323161490773009,1.105249994442846
1987-05,3.099381963069262,0.4029548922478096,-0.3016995170593181,NA,NA,-0.19122961257204094,NA,NA,-0.3016995170593181,3.099381963069262,0.05062768759424577,NA,-0.19122961257204094,0.9862600126971556
1987-06,3.2501564540323225,0.3940749954171143,-0.349818008911325,NA,NA,-0.4075946393253599,NA,NA,-0.349818008911325,3.2501564540323225,0.022128493252894677,NA,-0.4075946393253599,0.9548967693199525
1987-07,3.2900316352698287,0.10531195836421553,-0.26630301953688773,NA,NA,-0.5602281080288413,NA,NA,-0.26630301953688773,3.2900316352698287,-0.0804955305863361,NA,-0.5602281080288413,0.8831026655515504
1987-08,3.5187114009970695,0.10082767089744003,0.05203314020510149,NA,NA,-0.7165918548134691,NA,NA,0.05203314020510149,3.5187114009970695,0.07643040555127076,NA,-0.7165918548134691,0.9595166505782903
1987-09,3.084743066267672,0.09633845336452472,0.5389552729200127,NA,NA,-0.5880230074557442,NA,NA,0.5389552729200127,3.084743066267672,0.3176468631422687,NA,-0.5880230074557442,0.9381223073180655
1987-10,2.1474761310982924,-0.49768880206305804,1.0687039998604724,NA,NA,-0.7109420181276538,NA,NA,1.0687039998604724,2.1474761310982924,0.28550759889870714,NA,-0.7109420181276538,0.5740139039564486
1987-11,1.350262288571427,-0.49203918964746335,1.2513184335618686,NA,NA,-1.1889357032441845,NA,NA,1.2513184335618686,1.350262288571427,0.3796396219572026,NA,-1.1889357032441845,0.18032206909481507
1987-12,1.2507178498880753,-0.4864137823003473,1.0339651753591361,NA,0.22568364124146892,-1.1958433892245715,NA,-0.22568364124146892,1.0339651753591361,1.2507178498880753,0.2737756965293944,-0.22568364124146892,-1.1958433892245715,0.025741628987857312
1988-01,1.424688391617193,-0.37733264347649614,0.5654671597759241,NA,-1.4105457987259606,-0.9182842925570404,NA,1.4105457987259606,0.5654671597759241,1.424688391617193,0.09406725814971398,1.4105457987259606,-0.9182842925570404,0.5027542889839568
1988-02,1.5493290069501489,-0.3722820344041904,0.1025851665399512,NA,-1.1828537704727835,-0.8460135590624661,NA,1.1828537704727835,0.1025851665399512,1.5493290069501489,-0.1348484339321196,1.1828537704727835,-0.8460135590624661,0.4378301961070866
1988-03,1.6564619033217456,-0.3672442905771452,-0.16784165535927434,NA,0.30938033850114904,-0.586266470114164,NA,-0.30938033850114904,-0.16784165535927434,1.6564619033217456,-0.2675429729682098,-0.30938033850114904,-0.586266470114164,0.12331803043455569
1988-04,1.5338500616019817,-0.2470665075715364,-0.2783759047116024,NA,0.8727619022101334,-0.4539593063590797,NA,-0.8727619022101334,-0.2783759047116024,1.5338500616019817,-0.2627212061415694,-0.8727619022101334,-0.4539593063590797,-0.013898088277200196
